content_id,content,subject,sentiment_value
ipTvnrFhSAZD5mWH,开着 还行 2.0 动力 太肉 操控 内饰 太 差 还好 全景 天窗 不错 暴力 驾驶 油耗 接受 配件 淘宝 淘淘 接受,内饰,-1
ipTvnrFhSAZD5mWH,开着 还行 2.0 动力 太肉 操控 内饰 太 差 还好 全景 天窗 不错 暴力 驾驶 油耗 接受 配件 淘宝 淘淘 接受,动力,0
ipTvnrFhSAZD5mWH,开着 还行 2.0 动力 太肉 操控 内饰 太 差 还好 全景 天窗 不错 暴力 驾驶 油耗 接受 配件 淘宝 淘淘 接受,操控,1
LUQFtduc7W3AOBgZ,锐界 车身 尺寸 森林 人要 一号 高配 四驱 空间 森林 人大 森林 全时 四驱 越野 能力 肯定 两驱 锐界 油耗 数据 森林 人低 故障率 美国 车高 一点 森林 独特 地方 全时 四驱 水平 对置 发动机 油耗 低,油耗,1
LUQFtduc7W3AOBgZ,锐界 车身 尺寸 森林 人要 一号 高配 四驱 空间 森林 人大 森林 全时 四驱 越野 能力 肯定 两驱 锐界 油耗 数据 森林 人低 故障率 美国 车高 一点 森林 独特 地方 全时 四驱 水平 对置 发动机 油耗 低,动力,0
LUQFtduc7W3AOBgZ,锐界 车身 尺寸 森林 人要 一号 高配 四驱 空间 森林 人大 森林 全时 四驱 越野 能力 肯定 两驱 锐界 油耗 数据 森林 人低 故障率 美国 车高 一点 森林 独特 地方 全时 四驱 水平 对置 发动机 油耗 低,空间,1
LUQFtduc7W3AOBgZ,锐界 车身 尺寸 森林 人要 一号 高配 四驱 空间 森林 人大 森林 全时 四驱 越野 能力 肯定 两驱 锐界 油耗 数据 森林 人低 故障率 美国 车高 一点 森林 独特 地方 全时 四驱 水平 对置 发动机 油耗 低,操控,1
pDJBrPwELV2dI4m7,16 款 算是 18 款 雏形 轮毂 外观 内饰 区别 二手车 万公里 以内 20 21 万左右,外观,0
pDJBrPwELV2dI4m7,16 款 算是 18 款 雏形 轮毂 外观 内饰 区别 二手车 万公里 以内 20 21 万左右,内饰,0
oibuPvEwdpX8HJKM,感受 不太 试驾 2.5 动力 感觉 马马虎虎 刚够 楼主 说 会飞 感觉 感觉 差太远,动力,0
LVFP1tDJYSgH4xCs,楼主 森林 ！ 用车 半年 感受 大雨 全时 驱稳 劈 弯 开 轿车 感觉 得益于 水平 对置 发动机 抛开 动力 驾驶 感受 一流 想要 动力 CVT 配 3.0 发动机 主机 小毛病 蓝牙 连不上,动力,0
DnYyQAt2foWM3csp,月份 珠峰 大本营 前 40 公里 盘山路 2.5 森林 确实 衰竭 ！ 爬不动 ！ ！ 海拔 5000 多米 高原 连续 爬坡 动力 平原 区别,动力,0
FcKXA1T0gB4RoU5m,关心 隔音 后排 出风口 音响 细节 感觉 油耗 高,油耗,0
xrazgj57t6VuCT24,XV 后排 空间 不小 牺牲 后备箱 后备箱 特别 ！,空间,0
RLW65CjMkA1qNy2o,建议 喜欢 试驾 动力 我选 选 森林 试驾,动力,0
VwELpDr8PzWfMS3t,着重点 森林 侧重 性能 途观 侧重 动力 喜欢 森林 多一点 省油 加 92 号 汽油,油耗,1
VwELpDr8PzWfMS3t,着重点 森林 侧重 性能 途观 侧重 动力 喜欢 森林 多一点 省油 加 92 号 汽油,动力,0
VwELpDr8PzWfMS3t,着重点 森林 侧重 性能 途观 侧重 动力 喜欢 森林 多一点 省油 加 92 号 汽油,安全性,0
YK4XIHMDt9kie680,建议 上森 ！ 标准 紧凑 级 SUV 尺寸 中级 SUV 空间 神器 ！ 空间 不用 时 ！ 配置 真 司机 ！,空间,0
fLGhT9HKRabxncYA,上坡 手动 减挡 提高 动力 长大 连续 下坡 手动 减档 发动机 制动 配合 刹车盘 制动 减轻 刹车盘 长时间 制动 发热,动力,0
fLGhT9HKRabxncYA,上坡 手动 减挡 提高 动力 长大 连续 下坡 手动 减档 发动机 制动 配合 刹车盘 制动 减轻 刹车盘 长时间 制动 发热,操控,0
QSwXGRsdblk9iqYV,今天上午 谈 28 万 落地 价格,价格,0
wDviycaQnCj7zM0t,卖车 说 空间 保值 森林 较大 众 品牌 差 卖车 说 斯巴鲁 车 还行,空间,0
jN9zhaCl45GrgAVH,同是 08 福克斯 2.5 森林 赞同 正好 家里 俩 车 说 福克斯 市区 油耗 7.7,油耗,0
TpcfdPX6YQIo3t9r,铃木 退出 是因为 铃木 作 死 斯巴鲁 进口 形式 销售 退出 至少 卖不出去 地步 ！ 4S店 少 一点 保养 维修 价格 高 一点 维修 麻烦 一点,价格,-1
KlUMwadDxRegZv3O,楼主 你好 同一个 品牌 发动机 自然 吸气 2.0 2.0 排量 动力 涡轮 增压 品牌 功率 之分 高功率 动力 更好 ！ 大众 2.0 T 低 功率 184 马力 高功率 224 马力 满意 请 采纳 ！,动力,0
zLO1fDju30wP9kW7,用车 情况 选择 走 市区 拥堵 选择 自吸 省心 动力 加速 选择 涡轮 增压,动力,0
Wry1wR3b8CehBqsE,车型 配置     我发 截图 发布,配置,0
hGgQqRrv4ifZucXJ,三角 灯 开关 摇杆 调   平均 油耗,油耗,0
6rzogsfHctUyGa37,实车 为准   配置 表 变化 ！   准确,配置,0
ZVpoqJPXkY4ANbrl,事 贴膜 责任 100%   玻璃胶 一圈 本质 花 元 钱,价格,0
jImQd2seTyUaZEYP,油耗 情况 夏天 油耗 10.0 冬天 9.2 9.4 算 细 上下班 25 30 公里 夏天 开 空调 情况 下加 95 350 400 块 走 10 天 一个月 1200 块,油耗,0
i47aQhHWZ3rfVtAM,谈 25.08 w   外 牌 服务费 4k 犹豫 价格 下手,价格,0
MzyDHWN10xhA83vu,油耗 东西 动态 行驶 均速 变化 经济 时速 行驶 低 城区 拥堵 道路 行驶 车 高 夏天 有开 空调 油耗 高 一点 驾驶 影响 油耗,油耗,0
4xc6mHTnNRFDtEKZ,楼主 2.5 豪华 市区 开 空调 油耗 12 油耗 驾驶 习惯 日常 行驶 路线 很大 关系,油耗,0
Jx21WQSLRgU3fPwm,做 四门 隔音 前换 劲浪 156AS 换 RCx165 价格 3800 元 效果 改善 店家 说 要加 2650 元 功放 效果 车内 欣赏 音乐 地方,价格,0
gWrKAD3Zkd1FHiGY,美孚 EP520 综合 性价比 高 噪音 动力 不错,舒适性,-1
gWrKAD3Zkd1FHiGY,美孚 EP520 综合 性价比 高 噪音 动力 不错,动力,1
vAgjb52TL6MGdcFx,买 2.5 i 油耗 高 不好 走烂路 爬坡 超车 得心应手 单位 实 2.0 后悔,油耗,0
aqTgMV1eX76vHUlr,太 建议 楼主 论坛 里 搜 油耗 二字 会弹 2.5 市区 油耗 不超 全市 区 个油 2.5 森林 反正 服 透透 2.5 四驱 SUV 开出 1.5 两厢 小车 油耗,油耗,0
vMxdKfbHTyAuwSID,侧面 碰撞 测试,安全性,0
ODbwvBqL4dltpR67,真 车友 没事找事 2019 款 森林 实在 2.5 升 配置 高配 2.0 升 接受 森林 新款 重在 配置 升级 买 现款,配置,0
eYSIOC2UHE9AFrkg,谢谢 老兄 解答 请问 你车 公里 2.5 2.0 时尚 外观 上次 档次,外观,0
n9G5PM1s4SdulmhC,纠结 买贵 纠结 外观 排量 买 2.5 尊贵,外观,0
oGDYK4fxqChPrayl,森 空间 四驱 底盘 甩奇 三条 街,空间,1
oGDYK4fxqChPrayl,森 空间 四驱 底盘 甩奇 三条 街,安全性,1
TRrIDe1XLmJw09E3,手动挡 xv 森林 力狮 手动挡 不错 汽车行业 服务 很大 提升 空间 选配,操控,1
vnC5AEcBqG9pI4lb,新款 森林 上市 估计 年底 混动版 油耗 高 混动 斯巴鲁 朋友 日本 厂家 试驾 新款 森林 混动 油耗 升油 跑 1000 公里 想 买车 先去 试驾 实在 喜欢 新款 上市 价格 估计 上市,油耗,0
8mvxIGgHifMWnwLu,喜欢 车型 真的 喜欢 买 纠结 2.0 混动 2.5   混动 动力 差 油耗 低 喜欢 买 新款 喜欢 选 车型,油耗,1
ic7wTCAOuzlef3Nj,19 森林 人有 黑 科技 日本 新 森林 照片 外观 挺 漂亮 流线型 外观 混动 车型 一箱 油跑 1000 多公里 ！ 拭目以待 ！ 真的,外观,1
0dBjPgQoaFYSTpfn,动力 强 油耗 低 价格便宜,油耗,1
0dBjPgQoaFYSTpfn,动力 强 油耗 低 价格便宜,价格,1
0dBjPgQoaFYSTpfn,动力 强 油耗 低 价格便宜,动力,1
c3gytH8V9umB6QG4,丰田 以新凯 为例 动力 强 油耗 低 价格 贵 万 本田 上代 雅阁 动力 强 油耗 低 价格 贵 万 好像 配置 差点 混动 2.0 排量 税费 占 便宜 斯巴鲁 这套 动力 强 本田雅阁 油耗 不低 价格 拭目以待 2.0 排量 汽油 混动 猜 起码 差 万,油耗,1
c3gytH8V9umB6QG4,丰田 以新凯 为例 动力 强 油耗 低 价格 贵 万 本田 上代 雅阁 动力 强 油耗 低 价格 贵 万 好像 配置 差点 混动 2.0 排量 税费 占 便宜 斯巴鲁 这套 动力 强 本田雅阁 油耗 不低 价格 拭目以待 2.0 排量 汽油 混动 猜 起码 差 万,配置,-1
c3gytH8V9umB6QG4,丰田 以新凯 为例 动力 强 油耗 低 价格 贵 万 本田 上代 雅阁 动力 强 油耗 低 价格 贵 万 好像 配置 差点 混动 2.0 排量 税费 占 便宜 斯巴鲁 这套 动力 强 本田雅阁 油耗 不低 价格 拭目以待 2.0 排量 汽油 混动 猜 起码 差 万,价格,-1
c3gytH8V9umB6QG4,丰田 以新凯 为例 动力 强 油耗 低 价格 贵 万 本田 上代 雅阁 动力 强 油耗 低 价格 贵 万 好像 配置 差点 混动 2.0 排量 税费 占 便宜 斯巴鲁 这套 动力 强 本田雅阁 油耗 不低 价格 拭目以待 2.0 排量 汽油 混动 猜 起码 差 万,动力,1
zurqI5eKpaBtkEmf,销量 讲 确实 大部分 买车 用车 第一 操控性 ！ 综合 国内 大部分 用车 需求 故障率 低 售后 想 一点 ！ 丰田 车 优势,操控,0
bGidtpjIYVSJeR3Z,周末 提车 测测 2.5 城市道路 低油耗 跑,油耗,0
a4SdFbltzuNiyMU6,鹏斯 动力 油耗,油耗,0
FoTnMXCxu12stblk,配置 低 配钥匙 太 Lou 顶配 配置 没多大 优势,配置,-1
OVCc4UfPvTH38wth,皮带 价格 这是 正时 套件 加 人工费 价格,价格,0
VKaIXhQxnAfSNHGF,价格 套件 换掉 图个 省心,价格,0
bAO1TdqlzM0s7etY,09 年   奔驰   SLK   200K   坊间 人称 奔跑     选配 默认 中 低配 默认 红黑 内饰,内饰,0
hunNPWxRzpIv8DCr,外观 内部空间 座椅 厚实 坐 舒服 高速 巡航 舒服,外观,1
hunNPWxRzpIv8DCr,外观 内部空间 座椅 厚实 坐 舒服 高速 巡航 舒服,舒适性,1
hunNPWxRzpIv8DCr,外观 内部空间 座椅 厚实 坐 舒服 高速 巡航 舒服,空间,-1
dmi1l0UqOEhzAWBL,4S店 保障 价格 高 不去 正规 修理厂 享受 整车 质保 高速 跑 没什,价格,-1
RIyBsWYPi16lF0ZG,2.0 够 天天 超车 ！ 市区 2.0 够 喜欢 动力 买 2.5 ！,动力,0
jRIF6kzxpQy2vL4H,外观 控了 2.5 豪 经典 獠牙 前脸 尾翼 2.5 尊有 电子 配置   豪 性价比 高,外观,0
jRIF6kzxpQy2vL4H,外观 控了 2.5 豪 经典 獠牙 前脸 尾翼 2.5 尊有 电子 配置   豪 性价比 高,配置,0
0tvRlDXW3uwMLV7i,建议 万至 万公里 更换 火花塞 车辆 启动 困难 油耗 特大 缺缸 点火 发动机 故障 灯 亮 原因 缺缸 点火 更换 火花塞,油耗,-1
u3TrdYHvPL9fmt6x,感谢 老兄 详细 解答 非常感谢 ！ 平时 不玩 越野 市区 代步 开 平均 一个月 高速 想 问问 2.0 动力 论坛 里 说法不一 试驾 短途 试不出 真的 纠结 ！,动力,0
7eLscuUlCzRn2JVB,13 2.5 8W 油耗 动力 变化 没换 最多 10W 换 HKS NGK 钌 金 试试 油滤大 车用 终身 正规 油站 油 加油机 里 两层 滤网 车上 滤网 密,油耗,0
EqQoP8dvLxM7DrlX,2.5 动力 捉 急 新款 2.0 卖个 劲 买个 2.0 cx5   钱,动力,-1
HA1QDZxmcStnRgrO,森林 全时 四驱 盖 大雨天 很稳 ！ 角度 喜欢 森林 钱 赚,操控,1
HA1QDZxmcStnRgrO,森林 全时 四驱 盖 大雨天 很稳 ！ 角度 喜欢 森林 钱 赚,安全性,1
be5R190EAp3wjOWk,14 款 XT 表示祝贺 买 XT 重 动力 驾驶 电脑 接管 驾驶 我命 不由 机,动力,0
dtNHXkZpDVu8RqUr,2.5 高 油耗 ！,油耗,-1
lvPn92szujMOEy1g,二手车 市场 价格 差 3000 块钱,价格,0
PjqIL34fF8SN75Aa,官降 问 价格 变多 ！ 这波 关税 下调 来个 666 价格 建议 跑 几个 4S店 店 优惠 区别 多去 几家 店 底,价格,0
bsyNESYzot2IZPM0,地区 价格 反正 两个 月 优惠 确实 挺高 杂七杂八 加 一块 3W,价格,0
8btc503QrdemfLk7,高 配置 感应 雨刷 大灯 感应 雨刷家 热,配置,0
KESasbu095jTDO7t,9.8 段 行程 平均 油耗 25 段 行程 平均速度,油耗,0
346PVT9uWXe1LGk8,不超 100 油耗 确实 油耗 低,油耗,1
EtUSynbas0pw17YG,xv 十几万 公里 不见 烧 机油 水平 对置 发动机 油耗 低 噪音 低,油耗,1
EtUSynbas0pw17YG,xv 十几万 公里 不见 烧 机油 水平 对置 发动机 油耗 低 噪音 低,舒适性,1
EtUSynbas0pw17YG,xv 十几万 公里 不见 烧 机油 水平 对置 发动机 油耗 低 噪音 低,动力,1
uhFetpLwgdjmvKVb,感觉 斯巴鲁 加个 雷达 配合 更好 大雾 天 东西 保障 宝马 两个 摄像 加 雷达 配置,配置,0
Gior05w2kptTUBs7,我订 混动版 选择 理由 换 新 平台 动力 够用 省油,油耗,1
Gior05w2kptTUBs7,我订 混动版 选择 理由 换 新 平台 动力 够用 省油,动力,0
6RJ3AvQx9plnfL4U,买车 买 白菜 需求 偏好 选择 车型 规格 看上 配置 2018 森林 2.5 期盼 凉凉,配置,0
crp3kFRouabZe8MA,斯巴鲁 cvt 变速箱 确实 不错 ！ 排量 2.0 ！ 觉着 肉 2.5 动力 2.0 强 不到 2.0 不烧 机油,动力,0
Sph6u37jJ8KzycaZ,18 款   舒适     开 AUTO,舒适性,1
uWpxJScHQXAndCPz,安全性 操控 森林 性价比 奇骏 便宜,价格,1
uWpxJScHQXAndCPz,安全性 操控 森林 性价比 奇骏 便宜,操控,1
uWpxJScHQXAndCPz,安全性 操控 森林 性价比 奇骏 便宜,安全性,1
RHoU0yG6i3rxvVjS,说 动力 买 森林 人拉货 提速 赛车 赛车 买 森林,动力,0
XltLTEG57hmYvDqI,2.0 混   扭矩 18 款 2.5 30nm 加速度 强于 现款 2.5 车型 2.0 2.0 混 动力 级别 排量 说话 宝马 i8 1.5 p1 拉法 918 这三大 混动 叱咤风云,动力,0
5oDAJguTBx0LNdI7,说 4000 多买 终身 免费 保养 价格 说 车价 诱人 请问 兄弟,价格,0
qHF38o4j7B6zDgGy,中文 配置 表 新 后排 出风口 高 配带 面部 识别 记忆   眼部 监测 疲劳 提醒 后备箱 开口 变 空间 小幅度 提升 增加 XV 那种 盲区 监测 红色 缝线 内饰 告别 棒棒糖 钥匙 一键 启动 普及 传统 手刹 改 电子 手刹 提高 车身 刚性 SPG 平台,配置,0
qHF38o4j7B6zDgGy,中文 配置 表 新 后排 出风口 高 配带 面部 识别 记忆   眼部 监测 疲劳 提醒 后备箱 开口 变 空间 小幅度 提升 增加 XV 那种 盲区 监测 红色 缝线 内饰 告别 棒棒糖 钥匙 一键 启动 普及 传统 手刹 改 电子 手刹 提高 车身 刚性 SPG 平台,内饰,0
qHF38o4j7B6zDgGy,中文 配置 表 新 后排 出风口 高 配带 面部 识别 记忆   眼部 监测 疲劳 提醒 后备箱 开口 变 空间 小幅度 提升 增加 XV 那种 盲区 监测 红色 缝线 内饰 告别 棒棒糖 钥匙 一键 启动 普及 传统 手刹 改 电子 手刹 提高 车身 刚性 SPG 平台,操控,0
Hyrt6OB4LYGUQqe0,普拉多 难受 内饰,内饰,-1
Ym2nyJMHhQdDXobf,获得最佳 轮胎 磨耗 状况 轮胎 调位 建议您 8000 10 000 公里 调 位 轮胎 换位 得当 轮胎 磨损 均匀 延长 轮胎 使用寿命 轮胎 生命周期 提供 更好 操控 性能,操控,0
iAg8GtyMker1wpX6,功率 调校 斯巴鲁 能力 斯巴鲁 SE 发动机 这是 斯巴鲁 强项 没调 太高 经济性 综合 动力 经济性 之间 取舍 选择 最佳 平衡点 动力 并不一定 数据 高 差,动力,0
L9UCcyjP6JiHspmT,拍 牌照 买车 失效 期 人少 妨碍 森林 好车 试驾 买 车 开 配置 厚道 帖子 介绍 ！ 新车 升级换代 现款 车 好处 价格低 市场 验证 成熟 稳定,配置,1
L9UCcyjP6JiHspmT,拍 牌照 买车 失效 期 人少 妨碍 森林 好车 试驾 买 车 开 配置 厚道 帖子 介绍 ！ 新车 升级换代 现款 车 好处 价格低 市场 验证 成熟 稳定,价格,1
sqitFNpmI07DWgMd,关注 好几年 森林 新款 换车 2.5 儿子 那试 驾过 几次 感觉 动力 2.0 差些,动力,-1
07zlsarXkUFymWMn,动力 买 小钢炮 suv 强 动力 干 平时 城市 代步 加速 车要 高速路 加速 后期 比不上 轿车 涡轮 增压 危险 涡轮 增压 车 想开 报废,动力,0
3ocI0HVB8uzAwQ29,动力 森林 suv 家用 跑 烂 路 suv 运动 性能 suv 涡轮 马力 肯定 选择 不看 马力 四驱 带来 操控 感,动力,0
3ocI0HVB8uzAwQ29,动力 森林 suv 家用 跑 烂 路 suv 运动 性能 suv 涡轮 马力 肯定 选择 不看 马力 四驱 带来 操控 感,操控,1
5hKcW1BIrogldxm4,森林 操控 感 发动机 重心 低 偏 轿车 范儿 隔音 差些 玻璃 底盘 高 试驾 真理,舒适性,-1
5hKcW1BIrogldxm4,森林 操控 感 发动机 重心 低 偏 轿车 范儿 隔音 差些 玻璃 底盘 高 试驾 真理,操控,1
SbT4tKvCPu5gdBXI,2.0 混 动力 可不 弱 现款 2.5 30 牛米 电池组 保修 年 2.5 汽油机 不想 买 不想 买 借口 想 买 早就 买 更好 动力 更强 省油 说 怀念 从前 脑子 不好   2.0 2.5 销量 少 嘴 车主 清净,动力,0
IbQzrHsgJkPO7Sp0,2.0 混动 马力 赶不上 2.5 森林 唱赞歌   动力 太弱 电池组 坏,动力,-1
Pk27us0OE5yXNoFg,未必 2.0 高配 2.0 轻 混 车型 国内 不卖 2.5 2.0 配置 增加 差距 拉开 价差,配置,0
dgMal4wGEv2qtDrm,日本 官 网上 混动 功率 不行 扭矩 一点点 油耗 只少 一升 百公里 算上 电动机 电池 重量 寿命 意义,油耗,0
dgMal4wGEv2qtDrm,日本 官 网上 混动 功率 不行 扭矩 一点点 油耗 只少 一升 百公里 算上 电动机 电池 重量 寿命 意义,动力,0
oarAIbwQY57SGFMO,买 18 款 顶配 优惠 完 价格 接受 新款 价格 优惠 接受 经理 聊得 推荐 混动 油耗 没少 电池 终身 质保 好像 说 八年 ..... 混动 纯电 成熟 说 配套 设施 成熟,油耗,0
oarAIbwQY57SGFMO,买 18 款 顶配 优惠 完 价格 接受 新款 价格 优惠 接受 经理 聊得 推荐 混动 油耗 没少 电池 终身 质保 好像 说 八年 ..... 混动 纯电 成熟 说 配套 设施 成熟,价格,0
2hPpU3olIBXbNLtc,功率 市区 估计 高速 差点 总得来说 动力 2.5 关键 混动 油耗 2.5 一点 维护 难度 耐用性 差 电池 本田 保 10 年 年 太少 换 费用 估计 不小 价格 2.5 价格 重合 油耗 只省 一升 情况 确实 2.5,油耗,0
2hPpU3olIBXbNLtc,功率 市区 估计 高速 差点 总得来说 动力 2.5 关键 混动 油耗 2.5 一点 维护 难度 耐用性 差 电池 本田 保 10 年 年 太少 换 费用 估计 不小 价格 2.5 价格 重合 油耗 只省 一升 情况 确实 2.5,动力,-1
RfXCIMQHaVvOKpkz,一楼 笑 看成 清洗 节气门 沙发 回头 清洗 火花塞 厉害 的哥 油耗 增加 万 三元 一路 摸上去 节气门 脏 清洗 做 完 保养 机油 加错 地板 油 发动机 吼 读 故障 码,油耗,0
5PRu82kSFnNJVC6m,价格 OK 提车,价格,1
kipNjxCP2ZHs1Bml,市区 一点 高速 机油 消耗 4S 自费 换 中 缸 价格 挺 高,价格,-1
xNWbq5BnLJpSuPfl,S 模式 开启 挺爽 动力 随叫随到 调 L 模式 肉,动力,1
TXuK7IyFRtvNrBMn,上海 物价 斯巴鲁 小众车 本来 会修 地方 儿子 万 指望 店会 优惠 优惠 价格 外面 修 至少 低于 5000,价格,-1
dB4GpbLq5af3ZvcX,车辆 内饰 空间 动力 舒适度 感受 主观 说 意义 感觉 试驾 感受一下,舒适性,0
dB4GpbLq5af3ZvcX,车辆 内饰 空间 动力 舒适度 感受 主观 说 意义 感觉 试驾 感受一下,内饰,0
dB4GpbLq5af3ZvcX,车辆 内饰 空间 动力 舒适度 感受 主观 说 意义 感觉 试驾 感受一下,空间,0
dB4GpbLq5af3ZvcX,车辆 内饰 空间 动力 舒适度 感受 主观 说 意义 感觉 试驾 感受一下,动力,0
VZ0YSJwdbxLErj1K,xt 开久 动力 那么回事 后悔   当初 选择 Q50   3.7,动力,0
EbuXIf7ioGCJTZaB,森林 空间 吃,空间,0
jscO5De6pGBy9MgE,有人 千方百计 后排 加 空调 出风口 有人 玩意儿 隔绝 后排 空间   需求 需求,空间,0
aAxrHZMQVW7uN0mf,2.0 T 动力 普通车 高配 车型 豪车 入门 车型 动力 主流 出去玩 跟车 掉队 超跑 哈哈哈,动力,0
oY8Kg53GNnb0w6hT,纳闷 明明 森林 车主 买 论坛 开晒 找到 最贵 一种 设计 改进 地方 价格 太高 省 油钱 跑 3000 公里 划算,价格,-1
7LtCKbHujmkopEq0,改 通风 价格 太高 买 通风 座垫 不错 蓝爽 300,价格,-1
2cMyVu0YXfZvUqoA,沃尔沃 谈 安全性 谈四驱 优势,操控,-1
qH4wgsTuo89Ud1lk,日本 车 美国 车比 动力 美国 车 日本 车比 油耗 节能 喜欢 买 干 傻,油耗,0
u54Cbc3df7V29igH,2.0 混动 想象 空间,动力,0
AbMeuF8ftsI9EBkP,北京 店多 换 别家 2.0 动力 太行 试驾 xv 2.0 2.0 库存 急 月 还会 优惠,动力,0
z6eYXMSTxQ9ydO74,力推 2.0 2.5 库存 下一代 暂时 引进 2.5 版本 2.5 不愁 卖 新 2.0 配置 提升 太多 新车 旧版 2.0 难 卖,配置,0
rJusQCY65dlxPN8F,2.0 入门 款 性价比 气囊 四驱 内饰 配置 东西 顶配,内饰,0
rJusQCY65dlxPN8F,2.0 入门 款 性价比 气囊 四驱 内饰 配置 东西 顶配,安全性,0
x91BTQWthXgOqGRc,款 还好 个人感觉 新 ix35 一点 外观 合 眼缘 时尚 大气 整体 空间 真的 后排 轻轻松松 坐下 三个 一点 操控 轻快 配置 不差,外观,1
x91BTQWthXgOqGRc,款 还好 个人感觉 新 ix35 一点 外观 合 眼缘 时尚 大气 整体 空间 真的 后排 轻轻松松 坐下 三个 一点 操控 轻快 配置 不差,配置,1
